customer_id,loan_id,loan_type,loan_amount,interest_rate,loan_term,employment_type,income_level,credit_score,gender,marital_status,education_level,application_date,approval_date,disbursement_date,due_date,default_status
CUST-00000456,LN00003528,Car Loan,65200,0.082151399,15,Part-time,Medium,706,Male,Single,PhD,10-09-2019,24-09-2019,02-10-2019,07-02-2020,FALSE
CUST-00003251,LN00001753,Home Loan,47619,0.093072866,50,Part-time,Low,801,Male,Divorced,PhD,13-12-2021,30-12-2021,10-01-2022,13-05-2022,FALSE
CUST-00001158,LN00001738,Home Loan,18154,0.061232013,16,Part-time,Medium,613,Female,Divorced,High School,04-12-2021,05-12-2021,09-12-2021,29-04-2022,FALSE
CUST-00000258,LN00001814,Car Loan,20539,0.057012226,22,Self-employed,High,400,Male,Divorced,PhD,11-08-2022,24-08-2022,05-09-2022,26-12-2022,FALSE
CUST-00002110,LN00001955,Home Loan,61058,0.103691568,26,Part-time,Low,514,Male,Divorced,Bachelor,11-09-2020,30-09-2020,04-10-2020,11-03-2021,FALSE
CUST-00000482,LN00004010,Personal Loan,63068,0.070823605,45,Self-employed,Medium,361,Male,Married,High School,22-09-2022,17-10-2022,31-10-2022,18-03-2023,FALSE
CUST-00004731,LN00000538,Personal Loan,78313,0.097039218,24,Part-time,High,668,Female,Single,Bachelor,14-04-2019,20-04-2019,20-04-2019,04-09-2019,TRUE
CUST-00003114,LN00002391,Personal Loan,31373,0.077690035,59,Self-employed,High,667,Female,Single,PhD,03-10-2019,22-10-2019,26-10-2019,14-12-2019,FALSE
CUST-00001397,LN00001790,Car Loan,34154,0.077570678,18,Self-employed,High,393,Male,Married,Bachelor,13-03-2019,14-03-2019,16-03-2019,13-05-2019,FALSE
CUST-00002627,LN00001191,Home Loan,7031,0.08657619,51,Part-time,Medium,768,Female,Married,Bachelor,24-07-2018,20-08-2018,29-08-2018,10-02-2019,FALSE
CUST-00000648,LN00003937,Personal Loan,94533,0.066740017,17,Self-employed,High,325,Female,Single,Bachelor,19-11-2020,20-11-2020,02-12-2020,03-03-2021,FALSE
CUST-00001612,LN00001496,Education Loan,72975,0.081987457,50,Full-time,Low,734,Female,Divorced,Bachelor,13-08-2020,17-08-2020,19-08-2020,06-02-2021,FALSE
CUST-00003826,LN00002188,Home Loan,23785,0.074277659,41,Full-time,Low,420,Male,Divorced,High School,06-06-2019,08-06-2019,18-06-2019,25-11-2019,FALSE
CUST-00004589,LN00004524,Home Loan,79928,0.060192598,33,Part-time,High,349,Female,Divorced,PhD,03-07-2022,05-07-2022,14-07-2022,15-08-2022,FALSE
CUST-00004587,LN00003371,Education Loan,29669,0.085062231,36,Full-time,High,335,Female,Married,PhD,13-08-2022,13-08-2022,20-08-2022,12-11-2022,FALSE
CUST-00002269,LN00001260,Home Loan,95475,0.076050383,39,Part-time,Low,709,Male,Single,Master,12-10-2018,30-10-2018,07-11-2018,04-05-2019,FALSE
CUST-00003885,LN00004076,Personal Loan,3282,0.077644628,31,Self-employed,Low,588,Female,Married,Bachelor,16-04-2020,05-05-2020,17-05-2020,29-07-2020,TRUE
CUST-00002755,LN00003031,Home Loan,35624,0.061847586,50,Full-time,High,678,Female,Single,Bachelor,16-11-2021,27-11-2021,02-12-2021,23-04-2022,FALSE
CUST-00004983,LN00004696,Personal Loan,49438,0.103871006,14,Self-employed,Low,399,Male,Divorced,Master,13-03-2019,03-04-2019,05-04-2019,04-08-2019,FALSE
CUST-00003587,LN00000097,Personal Loan,90900,0.093150713,16,Part-time,High,623,Male,Divorced,Master,08-03-2021,03-04-2021,10-04-2021,14-05-2021,FALSE
CUST-00003385,LN00004574,Personal Loan,68534,0.094462338,12,Part-time,Medium,628,Female,Divorced,Bachelor,28-10-2019,02-11-2019,04-11-2019,11-01-2020,FALSE
CUST-00004590,LN00004587,Car Loan,32705,0.075418329,26,Self-employed,High,520,Female,Single,PhD,21-10-2019,17-11-2019,23-11-2019,01-01-2020,FALSE
CUST-00000759,LN00001320,Home Loan,39244,0.054062257,37,Part-time,High,409,Female,Divorced,Master,03-07-2020,23-07-2020,24-07-2020,24-10-2020,TRUE
CUST-00000633,LN00004502,Education Loan,75964,0.109293761,14,Full-time,Medium,448,Male,Single,Bachelor,08-12-2021,27-12-2021,01-01-2022,08-02-2022,FALSE
CUST-00003585,LN00000715,Car Loan,38437,0.079083537,51,Part-time,High,705,Male,Married,PhD,21-04-2022,26-04-2022,03-05-2022,24-08-2022,TRUE
CUST-00000330,LN00002495,Car Loan,78872,0.068768003,52,Full-time,High,709,Female,Divorced,High School,16-09-2022,28-09-2022,30-09-2022,17-02-2023,FALSE
CUST-00003020,LN00002747,Car Loan,75878,0.086252024,58,Part-time,Medium,428,Female,Married,Master,16-02-2020,15-03-2020,27-03-2020,24-05-2020,FALSE
CUST-00000010,LN00004044,Car Loan,73982,0.097506812,53,Full-time,Low,783,Female,Married,Master,09-10-2019,29-10-2019,06-11-2019,22-04-2020,TRUE
CUST-00004054,LN00000585,Personal Loan,51583,0.079654242,45,Part-time,Low,407,Female,Single,PhD,14-06-2019,23-06-2019,03-07-2019,08-11-2019,FALSE
CUST-00002175,LN00000954,Personal Loan,39392,0.099178628,16,Part-time,Low,688,Male,Married,High School,17-05-2018,17-05-2018,25-05-2018,08-07-2018,FALSE
CUST-00000985,LN00002898,Education Loan,8461,0.096244999,42,Self-employed,Low,724,Female,Single,PhD,25-01-2019,09-02-2019,11-02-2019,16-04-2019,FALSE
CUST-00000669,LN00002031,Home Loan,11516,0.063854282,24,Self-employed,Low,746,Male,Single,Master,17-07-2018,30-07-2018,01-08-2018,30-10-2018,FALSE
CUST-00002279,LN00000594,Education Loan,80285,0.069893148,54,Full-time,Medium,367,Male,Married,High School,11-07-2019,07-08-2019,11-08-2019,29-09-2019,FALSE
CUST-00000442,LN00001832,Home Loan,18514,0.094363057,12,Self-employed,Medium,365,Male,Single,Bachelor,10-02-2019,27-02-2019,07-03-2019,02-06-2019,TRUE
CUST-00002926,LN00000356,Personal Loan,37268,0.039310812,33,Self-employed,High,803,Female,Single,Master,03-06-2022,16-06-2022,29-06-2022,05-11-2022,FALSE
CUST-00004021,LN00001677,Home Loan,91486,0.077758165,26,Full-time,Low,803,Male,Single,PhD,02-04-2019,26-04-2019,07-05-2019,31-10-2019,FALSE
CUST-00000274,LN00003119,Home Loan,37788,0.058537532,37,Self-employed,Medium,620,Male,Married,PhD,17-01-2022,26-01-2022,07-02-2022,02-06-2022,TRUE
CUST-00004714,LN00000112,Car Loan,76749,0.072851693,29,Full-time,Medium,746,Female,Single,PhD,15-01-2021,03-02-2021,03-02-2021,31-05-2021,FALSE
CUST-00001027,LN00003735,Education Loan,62049,0.075517699,59,Full-time,Low,509,Female,Divorced,PhD,17-05-2021,07-06-2021,07-06-2021,25-11-2021,FALSE
CUST-00002374,LN00004471,Car Loan,63493,0.074626334,20,Full-time,Medium,669,Male,Married,PhD,12-08-2018,16-08-2018,16-08-2018,02-02-2019,FALSE
CUST-00004349,LN00000845,Car Loan,37027,0.071716081,12,Full-time,High,757,Female,Married,Master,30-06-2021,01-07-2021,15-07-2021,14-08-2021,TRUE
CUST-00001558,LN00002174,Car Loan,94547,0.063542845,54,Part-time,High,462,Male,Single,High School,29-03-2021,14-04-2021,17-04-2021,07-09-2021,FALSE
CUST-00003127,LN00003079,Car Loan,43849,0.114378669,20,Part-time,Low,631,Female,Married,PhD,06-06-2021,06-06-2021,18-06-2021,16-10-2021,TRUE
CUST-00002934,LN00002610,Personal Loan,18858,0.10801193,34,Full-time,Low,649,Male,Divorced,PhD,03-05-2021,03-05-2021,09-05-2021,20-06-2021,FALSE
CUST-00000448,LN00001384,Education Loan,85162,0.062569013,54,Self-employed,Low,767,Male,Married,Bachelor,01-11-2021,06-11-2021,17-11-2021,01-05-2022,FALSE
CUST-00003369,LN00003971,Car Loan,80003,0.103731751,56,Full-time,High,725,Female,Married,Bachelor,24-05-2018,18-06-2018,28-06-2018,14-08-2018,TRUE
CUST-00003694,LN00000362,Education Loan,53395,0.074008018,13,Full-time,Medium,626,Female,Married,High School,10-05-2018,16-05-2018,17-05-2018,06-08-2018,FALSE
CUST-00003807,LN00000679,Car Loan,40758,0.081937812,25,Self-employed,High,405,Female,Single,Master,14-01-2022,20-01-2022,31-01-2022,10-05-2022,FALSE
CUST-00004565,LN00002812,Personal Loan,55312,0.079050891,49,Full-time,Low,554,Male,Divorced,Master,30-11-2020,24-12-2020,26-12-2020,23-03-2021,TRUE
CUST-00003997,LN00002823,Car Loan,69670,0.07010377,51,Part-time,Medium,657,Male,Divorced,High School,11-09-2022,26-09-2022,29-09-2022,24-11-2022,TRUE
CUST-00003318,LN00001732,Home Loan,83279,0.094757785,29,Full-time,High,743,Female,Divorced,High School,03-11-2020,21-11-2020,21-11-2020,15-05-2021,FALSE
CUST-00000070,LN00001288,Personal Loan,16434,0.081888298,27,Part-time,Low,412,Male,Married,High School,31-08-2020,29-09-2020,30-09-2020,25-12-2020,FALSE
CUST-00004577,LN00004896,Education Loan,65047,0.072851729,40,Self-employed,Low,329,Female,Divorced,PhD,16-09-2020,24-09-2020,25-09-2020,25-02-2021,FALSE
CUST-00002578,LN00000275,Home Loan,48775,0.060431158,55,Self-employed,Medium,823,Male,Single,Master,27-12-2021,27-12-2021,09-01-2022,01-06-2022,FALSE
CUST-00004586,LN00000906,Home Loan,76769,0.066596075,22,Self-employed,High,345,Male,Married,High School,03-11-2022,20-11-2022,30-11-2022,07-01-2023,FALSE
CUST-00004599,LN00001883,Personal Loan,67677,0.055379298,17,Part-time,Medium,470,Female,Single,Bachelor,27-12-2021,02-01-2022,16-01-2022,04-05-2022,FALSE
CUST-00003057,LN00000492,Education Loan,84555,0.080183353,14,Full-time,Medium,429,Female,Married,PhD,23-06-2019,20-07-2019,03-08-2019,30-10-2019,TRUE
CUST-00000117,LN00004755,Personal Loan,86920,0.062050016,25,Self-employed,High,652,Male,Single,PhD,27-02-2019,16-03-2019,21-03-2019,11-05-2019,FALSE
CUST-00001814,LN00000541,Car Loan,46734,0.076016592,13,Self-employed,High,502,Male,Married,PhD,14-09-2021,23-09-2021,26-09-2021,17-01-2022,FALSE
CUST-00000904,LN00002887,Personal Loan,89503,0.100551528,43,Self-employed,High,525,Male,Single,PhD,20-07-2020,15-08-2020,26-08-2020,01-10-2020,TRUE
CUST-00004524,LN00004416,Personal Loan,41603,0.097989494,42,Full-time,Medium,379,Male,Divorced,High School,26-03-2022,14-04-2022,20-04-2022,13-09-2022,FALSE
CUST-00000494,LN00000456,Car Loan,77708,0.079515847,22,Full-time,Medium,609,Female,Married,PhD,18-06-2020,19-06-2020,30-06-2020,21-12-2020,FALSE
CUST-00003859,LN00000651,Car Loan,82926,0.078693729,33,Part-time,High,334,Female,Married,Bachelor,26-03-2018,05-04-2018,15-04-2018,22-09-2018,FALSE
CUST-00002684,LN00001313,Education Loan,69803,0.108198118,14,Part-time,High,460,Female,Single,Bachelor,18-05-2020,04-06-2020,15-06-2020,26-11-2020,FALSE
CUST-00004176,LN00001305,Personal Loan,40332,0.087811342,42,Full-time,Medium,734,Male,Single,High School,02-01-2018,12-01-2018,19-01-2018,26-03-2018,FALSE
CUST-00003731,LN00004513,Car Loan,92703,0.075082903,44,Full-time,High,837,Male,Single,PhD,26-07-2018,08-08-2018,09-08-2018,14-11-2018,FALSE
CUST-00004691,LN00003610,Education Loan,22312,0.058609728,35,Self-employed,Low,524,Male,Married,Bachelor,16-02-2019,28-02-2019,01-03-2019,14-07-2019,FALSE
CUST-00001541,LN00000804,Education Loan,94376,0.085908098,12,Self-employed,High,745,Male,Single,Master,24-08-2019,24-08-2019,28-08-2019,14-10-2019,FALSE
CUST-00000626,LN00000798,Car Loan,85526,0.092439857,55,Part-time,Low,616,Female,Divorced,PhD,01-05-2018,25-05-2018,28-05-2018,19-07-2018,FALSE
CUST-00004380,LN00003385,Car Loan,45179,0.070525227,26,Self-employed,Low,713,Female,Single,High School,20-01-2022,29-01-2022,09-02-2022,13-06-2022,TRUE
CUST-00004859,LN00004705,Education Loan,72442,0.084368041,48,Full-time,Medium,394,Female,Single,Master,15-04-2022,29-04-2022,12-05-2022,23-10-2022,FALSE
CUST-00000838,LN00002013,Home Loan,41379,0.074546401,38,Full-time,Medium,524,Male,Single,PhD,09-01-2018,27-01-2018,05-02-2018,21-05-2018,TRUE
CUST-00002016,LN00002841,Car Loan,18297,0.077239514,49,Part-time,Medium,365,Female,Divorced,Master,23-07-2022,20-08-2022,21-08-2022,06-02-2023,TRUE
CUST-00002016,LN00003063,Home Loan,3011,0.042682669,59,Full-time,High,696,Female,Single,PhD,08-11-2018,24-11-2018,02-12-2018,15-01-2019,TRUE
CUST-00003080,LN00001081,Education Loan,45014,0.076673279,38,Part-time,Medium,509,Female,Single,PhD,03-04-2020,12-04-2020,20-04-2020,26-09-2020,FALSE
CUST-00000072,LN00001314,Personal Loan,12738,0.09454054,55,Self-employed,High,773,Female,Married,Bachelor,12-05-2021,02-06-2021,14-06-2021,12-11-2021,TRUE
CUST-00003453,LN00002646,Home Loan,95333,0.070528962,23,Part-time,Medium,789,Male,Married,Master,08-04-2020,15-04-2020,24-04-2020,18-07-2020,FALSE
CUST-00004749,LN00003635,Home Loan,48498,0.080787896,14,Full-time,Low,479,Male,Single,Master,15-05-2019,06-06-2019,18-06-2019,22-10-2019,TRUE
CUST-00003879,LN00002054,Home Loan,12120,0.068660739,41,Self-employed,Medium,823,Female,Married,High School,27-06-2020,03-07-2020,14-07-2020,26-08-2020,FALSE
CUST-00000064,LN00003515,Home Loan,9767,0.085406625,43,Full-time,Low,758,Female,Single,High School,12-10-2019,29-10-2019,01-11-2019,10-04-2020,FALSE
CUST-00000030,LN00000310,Home Loan,23852,0.076752152,34,Full-time,High,367,Female,Single,Master,25-05-2018,20-06-2018,21-06-2018,01-11-2018,FALSE
CUST-00003972,LN00000785,Home Loan,80239,0.065911377,13,Self-employed,Medium,628,Female,Divorced,Bachelor,05-02-2019,08-02-2019,10-02-2019,19-07-2019,FALSE
CUST-00004653,LN00001615,Personal Loan,1929,0.099988272,18,Full-time,Medium,501,Female,Single,Bachelor,15-07-2020,20-07-2020,27-07-2020,29-08-2020,FALSE
CUST-00002326,LN00000823,Personal Loan,78487,0.09393398,45,Full-time,Low,774,Male,Married,PhD,17-11-2019,18-11-2019,30-11-2019,14-05-2020,FALSE
CUST-00004373,LN00001328,Personal Loan,92575,0.070926399,43,Self-employed,Medium,817,Female,Married,High School,04-05-2022,16-05-2022,26-05-2022,18-11-2022,FALSE
CUST-00004766,LN00000058,Home Loan,96040,0.087466825,50,Full-time,High,314,Female,Married,High School,25-01-2020,14-02-2020,21-02-2020,27-07-2020,FALSE
CUST-00002880,LN00001249,Education Loan,18438,0.08806118,43,Part-time,Low,341,Female,Married,High School,14-06-2022,25-06-2022,06-07-2022,04-11-2022,FALSE
CUST-00002189,LN00001450,Car Loan,49515,0.089634519,54,Full-time,High,842,Male,Single,PhD,28-04-2019,02-05-2019,15-05-2019,29-08-2019,FALSE
CUST-00002782,LN00000518,Home Loan,6744,0.054586162,54,Full-time,High,588,Male,Divorced,Bachelor,10-04-2018,28-04-2018,04-05-2018,19-08-2018,FALSE
CUST-00004122,LN00002078,Personal Loan,84820,0.095099098,25,Self-employed,Low,832,Male,Divorced,High School,11-05-2021,12-05-2021,24-05-2021,14-10-2021,FALSE
CUST-00002146,LN00000151,Education Loan,43417,0.071454516,14,Part-time,High,543,Male,Single,PhD,16-05-2021,26-05-2021,29-05-2021,09-09-2021,FALSE
CUST-00000276,LN00004644,Education Loan,8069,0.074632581,57,Full-time,Medium,473,Male,Married,Master,28-08-2019,19-09-2019,19-09-2019,20-02-2020,FALSE
CUST-00001267,LN00002158,Home Loan,43359,0.119568226,43,Self-employed,High,833,Female,Divorced,Bachelor,19-01-2020,26-01-2020,04-02-2020,19-05-2020,FALSE
CUST-00003974,LN00003674,Personal Loan,20799,0.084528101,54,Full-time,Medium,808,Female,Divorced,Master,25-02-2020,28-02-2020,07-03-2020,28-06-2020,FALSE
CUST-00004105,LN00002514,Car Loan,99746,0.074205163,47,Full-time,Low,543,Male,Single,High School,24-09-2018,27-09-2018,11-10-2018,24-01-2019,FALSE
CUST-00002944,LN00002285,Car Loan,94762,0.046920584,28,Full-time,Medium,359,Male,Married,PhD,03-10-2022,13-10-2022,19-10-2022,06-04-2023,TRUE
CUST-00002981,LN00001395,Personal Loan,71188,0.100846462,59,Part-time,High,403,Male,Divorced,Bachelor,21-05-2019,03-06-2019,15-06-2019,19-09-2019,FALSE
CUST-00002320,LN00001706,Personal Loan,90859,0.059821855,14,Self-employed,Medium,602,Female,Single,High School,07-09-2018,15-09-2018,15-09-2018,24-12-2018,FALSE
CUST-00000032,LN00001173,Education Loan,8597,0.064948416,21,Part-time,High,376,Male,Divorced,Bachelor,15-03-2019,03-04-2019,16-04-2019,31-07-2019,FALSE
CUST-00000852,LN00002422,Home Loan,48093,0.075029716,58,Full-time,Medium,317,Male,Divorced,PhD,20-06-2022,15-07-2022,29-07-2022,10-11-2022,TRUE
CUST-00000605,LN00000600,Home Loan,38226,0.101246177,51,Part-time,Low,833,Male,Married,PhD,28-10-2022,10-11-2022,14-11-2022,08-04-2023,FALSE
CUST-00003200,LN00003505,Home Loan,73127,0.0915986,29,Full-time,Low,483,Female,Married,High School,22-01-2019,18-02-2019,20-02-2019,13-06-2019,FALSE
CUST-00002065,LN00002300,Car Loan,92369,0.077632437,14,Part-time,Medium,849,Male,Divorced,Bachelor,25-01-2022,27-01-2022,28-01-2022,16-04-2022,TRUE
CUST-00003545,LN00004016,Car Loan,78362,0.084624381,50,Self-employed,Low,580,Female,Married,PhD,11-05-2019,06-06-2019,08-06-2019,08-09-2019,FALSE
CUST-00002349,LN00001497,Car Loan,27417,0.070994215,21,Part-time,Medium,587,Female,Divorced,Bachelor,08-09-2019,20-09-2019,25-09-2019,20-11-2019,TRUE
CUST-00001808,LN00003118,Home Loan,19693,0.082094805,20,Self-employed,High,824,Female,Divorced,Bachelor,11-09-2020,24-09-2020,05-10-2020,16-02-2021,FALSE
CUST-00003860,LN00004703,Personal Loan,80674,0.081100051,57,Full-time,Medium,773,Female,Divorced,Master,18-10-2019,03-11-2019,09-11-2019,04-02-2020,FALSE
CUST-00004138,LN00000435,Personal Loan,54161,0.094531548,57,Self-employed,High,566,Female,Single,High School,17-05-2018,19-05-2018,28-05-2018,26-10-2018,FALSE
CUST-00002199,LN00002659,Home Loan,3169,0.094507672,22,Full-time,Medium,656,Male,Married,High School,03-08-2019,17-08-2019,25-08-2019,23-01-2020,FALSE
CUST-00003873,LN00003700,Home Loan,85092,0.087409661,44,Part-time,High,300,Female,Married,Bachelor,22-06-2018,12-07-2018,24-07-2018,31-08-2018,FALSE
CUST-00003563,LN00002324,Personal Loan,23052,0.074564787,47,Part-time,Low,326,Female,Divorced,Master,02-01-2018,30-01-2018,08-02-2018,16-07-2018,FALSE
CUST-00003199,LN00002896,Personal Loan,72849,0.091127334,37,Self-employed,Medium,847,Female,Married,Bachelor,16-02-2021,17-02-2021,28-02-2021,13-06-2021,FALSE
CUST-00004505,LN00001532,Car Loan,74851,0.078620473,38,Part-time,Low,459,Male,Divorced,High School,06-05-2020,26-05-2020,09-06-2020,08-10-2020,FALSE
CUST-00001893,LN00003167,Education Loan,9036,0.063771284,49,Part-time,Low,698,Female,Married,High School,13-05-2019,06-06-2019,16-06-2019,03-08-2019,FALSE
CUST-00004440,LN00004763,Education Loan,32778,0.073950683,33,Full-time,High,842,Female,Married,Bachelor,17-02-2021,26-02-2021,04-03-2021,02-08-2021,TRUE
CUST-00003170,LN00000782,Home Loan,28734,0.081267905,37,Part-time,Low,426,Female,Divorced,Bachelor,29-02-2020,26-03-2020,06-04-2020,24-09-2020,TRUE
CUST-00002948,LN00001426,Education Loan,24173,0.093653237,33,Full-time,High,509,Male,Married,Bachelor,01-11-2021,22-11-2021,22-11-2021,12-05-2022,FALSE
CUST-00004124,LN00004929,Education Loan,31403,0.077247077,16,Self-employed,Low,449,Female,Divorced,High School,22-08-2020,05-09-2020,17-09-2020,04-01-2021,FALSE
CUST-00003101,LN00002552,Education Loan,67321,0.061862019,46,Part-time,Low,330,Female,Single,Bachelor,29-05-2018,16-06-2018,22-06-2018,17-10-2018,FALSE
CUST-00003922,LN00003487,Car Loan,72675,0.080851125,13,Self-employed,Medium,601,Female,Divorced,Bachelor,21-04-2020,11-05-2020,23-05-2020,27-06-2020,FALSE
CUST-00004730,LN00002324,Car Loan,7344,0.081701841,46,Part-time,Medium,556,Female,Married,PhD,04-05-2020,15-05-2020,15-05-2020,04-10-2020,FALSE
CUST-00004308,LN00004422,Personal Loan,19800,0.082787564,20,Self-employed,High,356,Female,Single,High School,07-08-2018,23-08-2018,04-09-2018,05-01-2019,FALSE
CUST-00004784,LN00000557,Home Loan,26372,0.093798073,29,Self-employed,Low,308,Female,Single,Bachelor,02-07-2018,17-07-2018,24-07-2018,14-09-2018,FALSE
CUST-00003689,LN00000513,Education Loan,62516,0.095283849,54,Full-time,Low,304,Female,Divorced,Master,31-05-2019,07-06-2019,08-06-2019,26-07-2019,TRUE
CUST-00000072,LN00003219,Personal Loan,21538,0.071086837,23,Part-time,Medium,413,Male,Single,High School,24-07-2019,17-08-2019,18-08-2019,24-01-2020,TRUE
CUST-00002158,LN00004152,Car Loan,64918,0.070757848,14,Self-employed,High,504,Male,Divorced,Bachelor,17-07-2018,21-07-2018,21-07-2018,05-12-2018,FALSE
CUST-00001137,LN00004116,Education Loan,15973,0.064397019,29,Full-time,Medium,323,Male,Married,Bachelor,29-10-2021,22-11-2021,30-11-2021,14-05-2022,FALSE
CUST-00004328,LN00003542,Home Loan,72155,0.090482235,49,Self-employed,Low,792,Female,Divorced,PhD,06-01-2022,29-01-2022,09-02-2022,23-06-2022,FALSE
CUST-00004078,LN00002900,Education Loan,60500,0.101732302,18,Self-employed,High,705,Male,Single,PhD,15-11-2020,29-11-2020,11-12-2020,21-02-2021,TRUE
CUST-00000043,LN00004097,Car Loan,37575,0.075273771,44,Self-employed,Low,402,Female,Divorced,High School,03-04-2019,10-04-2019,24-04-2019,25-06-2019,FALSE
CUST-00004361,LN00002961,Education Loan,43261,0.076378542,17,Part-time,Medium,359,Male,Divorced,PhD,23-04-2018,10-05-2018,23-05-2018,18-10-2018,FALSE
CUST-00001832,LN00004944,Education Loan,28716,0.102001738,29,Part-time,High,385,Male,Married,PhD,10-12-2019,30-12-2019,09-01-2020,12-03-2020,FALSE
CUST-00000046,LN00001253,Education Loan,4236,0.087583368,56,Self-employed,Medium,671,Female,Divorced,High School,06-06-2021,03-07-2021,10-07-2021,25-10-2021,FALSE
CUST-00003642,LN00000725,Education Loan,16848,0.086543536,33,Self-employed,Low,501,Female,Married,Master,26-12-2018,02-01-2019,10-01-2019,19-05-2019,FALSE
CUST-00001676,LN00001307,Car Loan,3352,0.062136252,50,Self-employed,Low,388,Female,Single,Bachelor,09-11-2021,27-11-2021,04-12-2021,22-01-2022,FALSE
CUST-00003353,LN00000760,Personal Loan,2932,0.090180921,20,Part-time,Medium,736,Female,Single,Bachelor,04-01-2022,20-01-2022,23-01-2022,24-04-2022,TRUE
CUST-00001270,LN00000227,Education Loan,77449,0.066062955,46,Self-employed,Low,419,Female,Divorced,PhD,26-01-2021,24-02-2021,04-03-2021,04-04-2021,TRUE
CUST-00003984,LN00004798,Home Loan,9556,0.062989697,34,Self-employed,Medium,455,Male,Divorced,Bachelor,20-08-2021,15-09-2021,29-09-2021,24-01-2022,TRUE
CUST-00003964,LN00000308,Education Loan,87836,0.074798426,23,Self-employed,Medium,698,Female,Single,PhD,13-12-2019,16-12-2019,23-12-2019,18-05-2020,FALSE
CUST-00003024,LN00003379,Home Loan,6498,0.071213109,35,Self-employed,High,487,Male,Single,High School,10-11-2020,13-11-2020,13-11-2020,18-02-2021,FALSE
CUST-00002791,LN00003010,Home Loan,77118,0.076676005,51,Part-time,Low,351,Male,Single,High School,15-07-2020,09-08-2020,18-08-2020,04-12-2020,FALSE
CUST-00003171,LN00001518,Education Loan,51098,0.058385275,20,Full-time,Low,830,Female,Divorced,High School,18-09-2022,07-10-2022,20-10-2022,09-02-2023,FALSE
CUST-00004823,LN00001532,Education Loan,65386,0.094382245,24,Full-time,Medium,779,Male,Single,Bachelor,24-06-2018,13-07-2018,17-07-2018,09-01-2019,FALSE
CUST-00001013,LN00001845,Home Loan,10569,0.096915294,51,Self-employed,High,529,Male,Divorced,PhD,06-10-2018,14-10-2018,27-10-2018,17-03-2019,FALSE
CUST-00004590,LN00002669,Car Loan,57882,0.050789863,53,Full-time,Medium,780,Female,Single,PhD,27-07-2018,22-08-2018,30-08-2018,02-11-2018,FALSE
CUST-00003508,LN00004749,Personal Loan,71393,0.094676867,28,Full-time,Low,429,Female,Single,Bachelor,15-06-2022,28-06-2022,10-07-2022,03-01-2023,FALSE
CUST-00004803,LN00000797,Home Loan,1340,0.067842071,18,Part-time,High,354,Male,Divorced,High School,14-02-2020,14-02-2020,25-02-2020,06-07-2020,TRUE
CUST-00002072,LN00004576,Car Loan,44949,0.092854633,28,Self-employed,High,570,Male,Married,Master,08-11-2021,16-11-2021,23-11-2021,01-02-2022,FALSE
CUST-00002006,LN00001780,Personal Loan,83302,0.078973303,35,Part-time,Medium,399,Male,Divorced,PhD,01-11-2018,23-11-2018,23-11-2018,23-04-2019,TRUE
CUST-00002318,LN00004993,Personal Loan,63443,0.080431633,13,Full-time,Medium,368,Female,Married,PhD,29-12-2019,10-01-2020,15-01-2020,05-07-2020,FALSE
CUST-00004834,LN00000586,Personal Loan,92668,0.077223535,46,Full-time,High,598,Female,Divorced,Bachelor,18-09-2020,17-10-2020,27-10-2020,27-12-2020,FALSE
CUST-00002176,LN00001379,Education Loan,75027,0.098181938,39,Self-employed,Low,828,Female,Married,Master,24-11-2022,14-12-2022,19-12-2022,07-06-2023,FALSE
CUST-00004639,LN00004358,Education Loan,1138,0.06140618,30,Self-employed,Low,653,Male,Married,High School,10-10-2021,27-10-2021,28-10-2021,10-04-2022,FALSE
CUST-00001787,LN00004791,Home Loan,1358,0.089117605,44,Part-time,High,451,Female,Married,PhD,31-01-2018,01-03-2018,11-03-2018,09-08-2018,FALSE
CUST-00003130,LN00003811,Education Loan,76250,0.096519952,32,Self-employed,Medium,629,Female,Divorced,Bachelor,05-05-2018,14-05-2018,15-05-2018,06-08-2018,FALSE
CUST-00002373,LN00004032,Car Loan,86376,0.090745101,21,Full-time,Medium,415,Male,Divorced,Master,07-03-2019,03-04-2019,03-04-2019,18-05-2019,TRUE
CUST-00001461,LN00002725,Personal Loan,31654,0.114870484,57,Part-time,Low,841,Male,Divorced,Bachelor,10-05-2020,04-06-2020,09-06-2020,18-07-2020,FALSE
CUST-00001465,LN00001848,Personal Loan,26879,0.072065799,56,Part-time,Low,622,Male,Married,Master,09-12-2019,03-01-2020,11-01-2020,02-04-2020,TRUE
CUST-00003042,LN00002238,Personal Loan,82532,0.094359572,20,Self-employed,High,528,Female,Married,Bachelor,07-08-2021,10-08-2021,17-08-2021,06-12-2021,FALSE
CUST-00001059,LN00001042,Education Loan,56778,0.07840864,49,Self-employed,Low,659,Female,Divorced,Master,04-04-2019,30-04-2019,04-05-2019,06-07-2019,TRUE
CUST-00000972,LN00004840,Education Loan,38772,0.098501091,17,Full-time,Low,304,Female,Divorced,PhD,23-11-2020,07-12-2020,14-12-2020,07-04-2021,FALSE
CUST-00002391,LN00003486,Education Loan,59478,0.079884665,53,Part-time,Medium,327,Female,Single,Master,13-01-2020,16-01-2020,17-01-2020,10-05-2020,FALSE
